user_id	customer_id	subscription_id	unique_user_id	device_id	program_id	program_name	normal_program_name	program_theme	program_subtheme	date_time_start	end_date_time	duration	device_type_used	offset	buffering	global_op_name	service_name	day	audio_language	subs_language	commercialization_type	producer	distributor	service_source	service_subtype	session_type	global_op_id	service_type	capture_day	channel_name	type	service
9ac9153137b93c3d485133f4949adb42f791e5794c08120fb2ef893d3966bc6a	""	""	76dc0db6f137f0c4522f28da22bed827322e3746b7558e92a9dd59bf95a4b952	3de61a0b371d579b2fbc610a9e7f9aeb7769a41d33bdaaab9f67a583ddab549d	17255864	¿QUIÉN ES LA MÁSCARA?	¿Quién es la máscara?	Movie	Reality,Entertainment	2021-11-03T01:24:50.000Z	2021-11-03T02:40:50.000Z	4560	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-11-03	""	""	6	""	CHV	2	102	1	CL	1003	2021-11-03	NA	vod	ITV
8131f779452e893393cd4f500bf35aa74c12058740d2b846df0b6a7109e7154c	""	""	6e38efd8a43467e34c2a62076226ea731cec7fd8b3886b178ba725eba9270bbb	e2e065c46d41bff1131fefb2dfa9738ad20bdc89643833606f8337bdfdc2cbd8	17875121	INFLUYENTES	Influyentes	Movie	Interview	2021-12-13T07:35:59.000Z	2021-12-13T07:44:00.000Z	481	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-12-13	""	""	6	""	CNN Chile	2	102	1	CL	1003	2021-12-13	NA	vod	ITV
4f4c811503a114c133a75b278980604754f6d8db6a4ae3e41527af300a084ad4	""	""	87c1779b8b0d97fb4692c6b5090881e7adf88b0e7707a30e7943547ab409a89f	ee2edf1d7ade1002ef85103447339e347ba98063f3f2b0e0c7676bb7920a9b1c	16621428	EL SHOW DE TOM Y JERRY T02-EP49	El show de Tom y Jerry T02-Ep49	Episode	Animation,Cartoons,Comedy	2021-11-15T01:44:14.000Z	2021-11-15T01:52:15.000Z	481	tvLg_no-Accedo	""	""	MOVISTAR CHILE	Go	2021-11-15	""	""	4	Turner CN	TSA	2	102	1	CL	1003	2021-11-15	NA	vod	ITV
67740a2cf2d9da57d35096846c667cd52f0b8cd4b34f7448bc2ccc22fc7bc31f	""	""	21e49caad8cde492ab246a199fcbc2bdf4de03ca94b9989b1bee03b751da35e2	7da3ecc55e73e13067a5f814f206edabfb2e9499c86a989f97f5f9b084015651	17545859	ANGEL OF DEATH	Angel of death	Movie	Action,Drama,Crime	2021-11-22T01:23:27.000Z	2021-11-22T01:27:28.000Z	241	tvLg_no-Accedo	""	""	MOVISTAR CHILE	Go	2021-11-22	""	""	6	""	Paramount HD	2	102	1	CL	1003	2021-11-22	NA	vod	ITV
cb402bad8f94c88335411e1f5af8210d7f6c89deb408bd0b35e9a6835ab93136	""	""	e816a246c312eb5604bf837f617112c3d83072b683f9aa00f221256310395bcd	5609281b7d0c745ee221b11ac4035ec56aa7033ffcee07a0bcdc351413c7a105	17875928	ICO BIT ZIP : ¿LAS COMPUTADORAS ENTIENDEN LO QUE DECIMOS?	Ico bit zip : ¿Las computadoras entienden lo que decimos?	Movie	Children,Educational,Preschool	2021-12-13T14:56:13.000Z	2021-12-13T15:12:13.000Z	960	tvAndroidTv	""	""	MOVISTAR CHILE	Go	2021-12-13	""	""	6	""	Nat Geo Kids	2	102	1	CL	1003	2021-12-13	NA	vod	ITV
cb402bad8f94c88335411e1f5af8210d7f6c89deb408bd0b35e9a6835ab93136	""	""	e816a246c312eb5604bf837f617112c3d83072b683f9aa00f221256310395bcd	14e9742892dbf2dc5acf7afed8edc032d998742c92a2dbccd8857cde121c1729	17875948	LAS AVENTURAS DE PILAR : LABERINTO	Las aventuras de Pilar : Laberinto	Movie	Adventure,Animation,Children	2021-12-13T17:22:19.000Z	2021-12-13T17:34:19.000Z	720	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-12-13	""	""	6	""	Nat Geo Kids	2	102	1	CL	1003	2021-12-13	NA	vod	ITV
cb402bad8f94c88335411e1f5af8210d7f6c89deb408bd0b35e9a6835ab93136	""	""	e816a246c312eb5604bf837f617112c3d83072b683f9aa00f221256310395bcd	14e9742892dbf2dc5acf7afed8edc032d998742c92a2dbccd8857cde121c1729	17875950	LAS AVENTURAS DE PILAR : PAPAS	Las aventuras de Pilar : Papas	Movie	Adventure,Animation,Children	2021-12-13T17:34:28.000Z	2021-12-13T17:46:29.000Z	721	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-12-13	""	""	6	""	Nat Geo Kids	2	102	1	CL	1003	2021-12-13	NA	vod	ITV
8131f779452e893393cd4f500bf35aa74c12058740d2b846df0b6a7109e7154c	""	""	6e38efd8a43467e34c2a62076226ea731cec7fd8b3886b178ba725eba9270bbb	e2e065c46d41bff1131fefb2dfa9738ad20bdc89643833606f8337bdfdc2cbd8	17558180	CITA DE NEGOCIOS	Cita de negocios	Movie	Business	2021-11-22T05:26:09.000Z	2021-11-22T06:22:09.000Z	3360	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-11-22	""	""	6	""	Canal 13	2	102	1	CL	1003	2021-11-22	NA	vod	ITV
8131f779452e893393cd4f500bf35aa74c12058740d2b846df0b6a7109e7154c	""	""	6e38efd8a43467e34c2a62076226ea731cec7fd8b3886b178ba725eba9270bbb	e2e065c46d41bff1131fefb2dfa9738ad20bdc89643833606f8337bdfdc2cbd8	17558181	CRIMINAL MINDS	Criminal minds	Movie	Crime	2021-11-22T06:20:35.000Z	2021-11-22T07:00:35.000Z	2400	tvSamsung_2017+	""	""	MOVISTAR CHILE	Go	2021-11-22	""	""	6	""	Canal 13	2	102	1	CL	1003	2021-11-22	NA	vod	ITV
b2c9721681c984e03a3d7ba1dde04e8a205f00ff4901939b81f5e33f2672ea20	""	""	64e8e7f83a606ff91349b45d5c1c7f94abed17f4554f6bfdae661702a6ed64dd	6c91e56177d613a3ec90e0489a005579101bde2e2fbf57f742f33a02675500b5	17567540	RODANDO POR AMÉRICA : ESPECIAS	Rodando por América : Especias	Movie	Culinary	2021-11-22T23:54:47.000Z	2021-11-23T00:00:47.000Z	360	PC	""	""	MOVISTAR CHILE	Go	2021-11-22	""	""	6	""	Food Network HD	2	102	1	CL	1003	2021-11-22	NA	vod	ITV
